protid,LeidenCluster,helix,sheet,loop,total,helix_pct,sheet_pct,loop_pct
BD5y41-A-A-RPG1,LC037,9,0,0,9,100.0,0.0,0.0
BD5y44-A-A-XD41,LC037,3,0,0,3,100.0,0.0,0.0
BD5y49-A-A-XD51,LC037,3,0,1,4,75.0,0.0,25.0
BD5y5c-B-B-HXA2,LC003,0,0,2,2,0.0,0.0,100.0
BD5y6u-A-A-ACY1,LC000,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD5y6u-A-A-ACY2,LC000,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5y6u-A-A-ACY3,LC000,0,0,2,2,0.0,0.0,100.0
BD5y6u-B-B-ACY1,LC000,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD5y6u-B-B-ACY2,LC000,0,0,2,2,0.0,0.0,100.0
BD5y6u-C-C-ACY1,LC000,0,0,2,2,0.0,0.0,100.0
BD5y7x-A-A-JZR1,LC037,6,0,0,6,100.0,0.0,0.0
BD5y8g-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8g-A-A-AKR1,LC007,0,0,5,5,0.0,0.0,100.0
BD5y8g-B-B-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8g-B-B-AKR1,LC007,0,1,1,2,0.0,50.0,50.0
BD5y8h-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8h-A-A-AKR1,LC007,0,0,5,5,0.0,0.0,100.0
BD5y8h-B-B-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8h-B-B-AKR1,LC007,0,1,1,2,0.0,50.0,50.0
BD5y8h-B-B-AKR2,LC007,0,0,3,3,0.0,0.0,100.0
BD5y8i-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8i-B-B-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8j-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8j-A-A-AKR1,LC007,1,0,0,1,100.0,0.0,0.0
BD5y8j-A-A-AKR2,LC007,0,1,1,2,0.0,50.0,50.0
BD5y8j-B-B-9ON1,LC007,0,3,4,7,0.0,42.857142857142854,57.142857142857146
BD5y8j-B-B-AKR1,LC007,3,0,0,3,100.0,0.0,0.0
BD5y8j-B-B-HIU1,LC007,0,1,1,2,0.0,50.0,50.0
BD5y8k-A-A-9ON1,LC007,0,3,2,5,0.0,60.0,40.0
BD5y8k-A-A-AKR1,LC007,0,0,5,5,0.0,0.0,100.0
BD5y8k-A-A-AKR2,LC007,1,0,0,1,100.0,0.0,0.0
BD5y8k-B-B-9ON1,LC007,0,4,3,7,0.0,57.142857142857146,42.857142857142854
BD5y8k-B-B-AKR1,LC007,1,0,0,1,100.0,0.0,0.0
BD5y8l-A-A-9ON1,LC007,0,3,2,5,0.0,60.0,40.0
BD5y8l-B-B-9ON1,LC007,0,3,2,5,0.0,60.0,40.0
BD5y8l-B-B-9ON2,LC007,0,4,1,5,0.0,80.0,20.0
BD5y8m-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8m-A-A-AKR1,LC007,0,0,5,5,0.0,0.0,100.0
BD5y8m-B-B-9ON1,LC007,0,3,2,5,0.0,60.0,40.0
BD5y8m-B-B-HIU1,LC007,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD5y8n-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8n-A-A-AKR1,LC007,1,0,0,1,100.0,0.0,0.0
BD5y8n-B-B-AKR1,LC007,0,0,1,1,0.0,0.0,100.0
BD5y8o-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8o-A-A-AKR1,LC007,0,0,5,5,0.0,0.0,100.0
BD5y8o-B-B-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8p-A-A-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8p-B-B-9ON1,LC007,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD5y8p-B-B-AKR1,LC007,0,0,3,3,0.0,0.0,100.0
BD5y9i-A-A-BOG1,LC002,3,0,3,6,50.0,0.0,50.0
BD5y9y-A-A-SIN1,LC002,0,0,1,1,0.0,0.0,100.0
BD5yb1-A-A-PLM1,LC011,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5yb1-A-A-PLM2,LC011,6,0,0,6,100.0,0.0,0.0
BD5yb1-A-A-PLM3,LC011,6,0,0,6,100.0,0.0,0.0
BD5yb1-A-A-PLM4,LC011,6,0,0,6,100.0,0.0,0.0
BD5yb1-A-A-PLM5,LC011,8,0,0,8,100.0,0.0,0.0
BD5yb1-A-A-PLM6,LC011,9,0,0,9,100.0,0.0,0.0
BD5yb1-A-A-PLM7,LC011,3,0,0,3,100.0,0.0,0.0
BD5yb1-B-B-PLM2,LC011,8,0,0,8,100.0,0.0,0.0
BD5yb1-B-B-PLM4,LC011,4,0,0,4,100.0,0.0,0.0
BD5yb1-B-B-PLM5,LC011,8,0,0,8,100.0,0.0,0.0
BD5yb1-B-B-PLM6,LC011,10,0,0,10,100.0,0.0,0.0
BD5yb1-B-B-PLM7,LC011,4,0,0,4,100.0,0.0,0.0
BD5yd6-A-A-8SU1,LC037,10,0,2,12,83.33333333333333,0.0,16.666666666666668
BD5ydl-A-A-DUV1,LC000,3,0,4,7,42.857142857142854,0.0,57.142857142857146
BD5yge-A-A-ACO1,LC014,4,6,6,16,25.0,37.5,37.5
BD5yge-B-B-ACO1,LC014,4,6,4,14,28.571428571428573,42.857142857142854,28.571428571428573
BD5yhj-A-A-MYR1,LC031,2,0,3,5,40.0,0.0,60.0
BD5yhj-B-B-MYR1,LC031,2,0,3,5,40.0,0.0,60.0
BD5yo2-A-A-ACO1,LC014,5,8,7,20,25.0,40.0,35.0
BD5yoa-B-B-CO81,LC002,6,1,9,16,37.5,6.25,56.25
BD5ypk-A-A-HIW1,LC000,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD5ypk-B-B-HIW1,LC000,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD5ypk-C-C-HIW1,LC000,2,0,6,8,25.0,0.0,75.0
BD5ypk-E-E-HIW1,LC000,1,0,5,6,16.666666666666668,0.0,83.33333333333333
BD5ypk-G-G-HIW1,LC000,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD5ypl-A-A-HIW1,LC015,2,0,4,6,33.333333333333336,0.0,66.66666666666667
BD5ys3-A-A-PLM1,LC000,2,0,3,5,40.0,0.0,60.0
BD5ys3-A-A-PLM3,LC000,3,0,0,3,100.0,0.0,0.0
BD5ys3-B-B-PLM2,LC000,2,0,0,2,100.0,0.0,0.0
BD5ys3-B-B-PLM3,LC000,4,0,0,4,100.0,0.0,0.0
BD5ys3-B-B-PLM4,LC000,2,0,0,2,100.0,0.0,0.0
BD5ys3-C-C-PLM2,LC000,7,0,0,7,100.0,0.0,0.0
BD5ytl-A-A-ACY1,LC005,0,2,0,2,0.0,100.0,0.0
BD5ytm-A-A-ACY1,LC005,0,0,2,2,0.0,0.0,100.0
BD5z0b-A-A-EIC1,LC060,7,0,0,7,100.0,0.0,0.0
BD5z0b-A-A-OCA1,LC060,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5z0b-A-A-OCA2,LC060,6,0,0,6,100.0,0.0,0.0
BD5z0b-A-A-PLM1,LC060,4,0,1,5,80.0,0.0,20.0
BD5z0b-B-B-OCA1,LC060,6,0,1,7,85.71428571428571,0.0,14.285714285714286
BD5z0b-B-B-PLM1,LC060,5,0,0,5,100.0,0.0,0.0
BD5z0b-B-B-PLM2,LC060,9,0,0,9,100.0,0.0,0.0
BD5z0b-C-C-OCA1,LC060,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD5z0b-C-C-OCA2,LC060,6,0,0,6,100.0,0.0,0.0
BD5z0b-C-C-PLM1,LC060,5,0,0,5,100.0,0.0,0.0
BD5z84-C-C-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5z84-C-C-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5z84-C-C-DMU3,LC036,0,0,2,2,0.0,0.0,100.0
BD5z84-L-L-DMU1,LC000,7,0,0,7,100.0,0.0,0.0
BD5z84-M-M-DMU1,LC023,5,0,0,5,100.0,0.0,0.0
BD5z84-P-P-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5z84-P-P-DMU3,LC036,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD5z85-C-C-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5z85-C-C-DMU2,LC036,0,0,2,2,0.0,0.0,100.0
BD5z85-C-C-DMU3,LC036,0,0,2,2,0.0,0.0,100.0
BD5z85-M-M-DMU1,LC023,4,0,0,4,100.0,0.0,0.0
BD5z85-P-P-DMU3,LC036,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD5z86-C-C-DMU1,LC036,3,0,0,3,100.0,0.0,0.0
BD5z86-C-C-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5z86-C-C-DMU3,LC036,0,0,1,1,0.0,0.0,100.0
BD5z86-M-M-DMU1,LC023,4,0,0,4,100.0,0.0,0.0
BD5z86-P-P-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5z86-P-P-DMU2,LC036,0,0,2,2,0.0,0.0,100.0
BD5zco-C-C-DMU1,LC036,3,0,0,3,100.0,0.0,0.0
BD5zco-C-C-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5zco-C-C-DMU3,LC036,0,0,2,2,0.0,0.0,100.0
BD5zco-M-M-DMU1,LC023,4,0,0,4,100.0,0.0,0.0
BD5zco-P-P-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5zco-P-P-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5zco-Z-Z-DMU1,LC023,4,0,0,4,100.0,0.0,0.0
BD5zcp-C-C-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5zcp-C-C-DMU2,LC036,0,0,2,2,0.0,0.0,100.0
BD5zcp-C-C-DMU3,LC036,0,0,2,2,0.0,0.0,100.0
BD5zcp-M-M-DMU1,LC023,5,0,0,5,100.0,0.0,0.0
BD5zcp-Z-Z-DMU1,LC023,4,0,0,4,100.0,0.0,0.0
BD5zcq-C-C-DMU1,LC036,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD5zcq-C-C-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5zcq-C-C-DMU3,LC036,0,0,2,2,0.0,0.0,100.0
BD5zcq-L-L-DMU1,LC000,6,0,0,6,100.0,0.0,0.0
BD5zcq-M-M-DMU1,LC023,5,0,0,5,100.0,0.0,0.0
BD5zcq-P-P-DMU2,LC036,0,0,3,3,0.0,0.0,100.0
BD5zcq-P-P-DMU3,LC036,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD5zef-A-A-NVA1,LC001,0,0,3,3,0.0,0.0,100.0
BD5zef-B-B-NVA1,LC001,0,0,2,2,0.0,0.0,100.0
BD5zgi-A-A-SIN1,LC000,0,0,2,2,0.0,0.0,100.0
BD5zhx-e-e-FAR1,LC001,0,0,1,1,0.0,0.0,100.0
BD5zhx-f-f-FAR1,LC001,0,0,1,1,0.0,0.0,100.0
BD5zhx-g-g-FAR1,LC001,0,0,1,1,0.0,0.0,100.0
BD5zhx-h-h-FAR1,LC001,0,0,1,1,0.0,0.0,100.0
BD5zm6-A-A-IEP1,LC000,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD5zm6-B-B-IEP1,LC015,0,1,5,6,0.0,16.666666666666668,83.33333333333333
BD5zm8-A-A-IEP1,LC000,0,1,4,5,0.0,20.0,80.0
BD5zm8-B-B-IEP1,LC000,0,2,6,8,0.0,25.0,75.0
BD5zmw-A-A-DMU1,LC000,1,2,2,5,20.0,40.0,40.0
BD5zmw-A-A-DMU2,LC000,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD5zrr-A-A-9J31,LC019,1,0,4,5,20.0,0.0,80.0
BD5zrs-A-A-9J61,LC019,1,0,3,4,25.0,0.0,75.0
BD5ztk-A-A-OLA1,LC072,1,0,0,1,100.0,0.0,0.0
BD5ztk-A-A-OLA2,LC072,3,0,0,3,100.0,0.0,0.0
BD5ztk-A-A-OLA3,LC072,1,0,1,2,50.0,0.0,50.0
BD5ztk-A-A-OLA4,LC072,1,0,0,1,100.0,0.0,0.0
BD5ztk-A-A-OLA5,LC072,5,0,0,5,100.0,0.0,0.0
BD5ztk-A-A-OLA6,LC072,1,0,0,1,100.0,0.0,0.0
BD5ztk-A-A-OLA7,LC072,1,0,0,1,100.0,0.0,0.0
BD5ztl-A-A-OLA1,LC040,1,0,0,1,100.0,0.0,0.0
BD5ztl-A-A-OLA2,LC040,4,0,0,4,100.0,0.0,0.0
BD5ztl-A-A-OLA3,LC040,1,0,0,1,100.0,0.0,0.0
BD5ztl-A-A-OLA4,LC040,1,0,0,1,100.0,0.0,0.0
BD5ztl-A-A-OLA5,LC040,5,0,0,5,100.0,0.0,0.0
BD5ztl-A-A-OLA6,LC040,1,0,0,1,100.0,0.0,0.0
BD5ztl-A-A-OLA7,LC040,2,0,0,2,100.0,0.0,0.0
BD5zty-A-A-OLA1,LC006,3,0,0,3,100.0,0.0,0.0
BD5zvt-A-A-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-C-C-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-E-E-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-G-G-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-I-I-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-K-K-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-M-M-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-O-O-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-Q-Q-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zvt-S-S-MYR1,LC000,0,0,1,1,0.0,0.0,100.0
BD5zw8-A-A-MLA1,LC000,0,0,3,3,0.0,0.0,100.0
BD5zyn-B-B-SIN1,LC007,0,0,6,6,0.0,0.0,100.0
BD5zzc-A-A-COD1,LC001,2,4,8,14,14.285714285714286,28.571428571428573,57.142857142857146
BD6a24-A-A-PYR1,LC004,0,0,2,2,0.0,0.0,100.0
BD6a42-A-A-ACY1,LC000,1,0,1,2,50.0,0.0,50.0
BD6a43-A-A-ACY1,LC000,1,0,0,1,100.0,0.0,0.0
BD6a44-A-A-ACY1,LC000,1,0,0,1,100.0,0.0,0.0
BD6a5q-A-A-MLA1,LC000,3,0,0,3,100.0,0.0,0.0
BD6a5q-B-B-MLA1,LC000,3,0,0,3,100.0,0.0,0.0
BD6a5q-C-C-MLA1,LC000,3,0,0,3,100.0,0.0,0.0
BD6a6d-A-A-COD1,LC001,2,4,4,10,20.0,40.0,40.0
BD6a6m-A-A-DMU1,LC000,3,2,6,11,27.272727272727273,18.181818181818183,54.54545454545455
BD6a6m-A-A-DMU2,LC000,1,0,0,1,100.0,0.0,0.0
BD6a6m-A-A-DMU3,LC000,2,0,0,2,100.0,0.0,0.0
BD6a6n-A-A-DMU1,LC002,1,0,0,1,100.0,0.0,0.0
BD6a6n-A-A-DMU2,LC002,1,0,0,1,100.0,0.0,0.0
BD6a6n-A-A-DMU3,LC002,2,0,0,2,100.0,0.0,0.0
BD6a6p-A-A-B7G1,LC037,8,0,4,12,66.66666666666667,0.0,33.333333333333336
BD6a6s-A-A-FSA1,LC001,0,0,3,3,0.0,0.0,100.0
BD6a6u-A-A-FSA1,LC007,0,0,3,3,0.0,0.0,100.0
BD6a6v-A-A-FSA1,LC007,0,0,3,3,0.0,0.0,100.0
BD6a75-A-A-COD1,LC001,2,4,8,14,14.285714285714286,28.571428571428573,57.142857142857146
BD6a7d-A-A-COD1,LC001,2,4,7,13,15.384615384615385,30.76923076923077,53.84615384615385
BD6a93-B-B-PLM1,LC006,0,0,2,2,0.0,0.0,100.0
BD6a94-B-B-PLM1,LC006,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6a96-B-B-ABU1,LC009,0,1,3,4,0.0,25.0,75.0
BD6a98-A-A-BOG1,LC002,0,4,2,6,0.0,66.66666666666667,33.333333333333336
BD6ab9-A-A-OLA1,LC040,2,0,0,2,100.0,0.0,0.0
BD6ab9-A-A-OLA2,LC040,3,0,0,3,100.0,0.0,0.0
BD6ab9-A-A-OLA3,LC040,1,0,0,1,100.0,0.0,0.0
BD6ab9-A-A-OLA4,LC040,1,0,0,1,100.0,0.0,0.0
BD6ab9-A-A-OLA5,LC040,5,0,0,5,100.0,0.0,0.0
BD6ab9-A-A-OLA6,LC040,1,0,0,1,100.0,0.0,0.0
BD6ab9-A-A-OLA7,LC040,2,0,0,2,100.0,0.0,0.0
BD6aba-A-A-OLA1,LC040,2,0,0,2,100.0,0.0,0.0
BD6aba-A-A-OLA2,LC040,3,0,0,3,100.0,0.0,0.0
BD6aba-A-A-OLA3,LC040,1,0,0,1,100.0,0.0,0.0
BD6aba-A-A-OLA4,LC040,1,0,0,1,100.0,0.0,0.0
BD6aba-A-A-OLA5,LC040,5,0,0,5,100.0,0.0,0.0
BD6aba-A-A-OLA6,LC040,2,0,0,2,100.0,0.0,0.0
BD6aba-A-A-OLA7,LC040,3,0,0,3,100.0,0.0,0.0
BD6abw-A-A-ACO1,LC000,1,0,12,13,7.6923076923076925,0.0,92.3076923076923
BD6aby-A-A-ACO1,LC000,0,0,4,4,0.0,0.0,100.0
BD6adc-A-A-BXA1,LC065,2,0,6,8,25.0,0.0,75.0
BD6adc-B-B-BXA1,LC000,4,0,5,9,44.44444444444444,0.0,55.55555555555556
BD6adq-K-K-9XX1,LC000,0,0,1,1,0.0,0.0,100.0
BD6adq-K-K-PLM1,LC000,0,0,3,3,0.0,0.0,100.0
BD6adq-W-W-9XX1,LC000,0,0,1,1,0.0,0.0,100.0
BD6adq-W-W-PLM1,LC000,0,0,3,3,0.0,0.0,100.0
BD6adq-Y-Y-9XX1,LC000,0,0,1,1,0.0,0.0,100.0
BD6adq-Y-Y-PLM1,LC000,0,0,2,2,0.0,0.0,100.0
BD6adq-Z-Z-9XX1,LC000,0,0,1,1,0.0,0.0,100.0
BD6adq-Z-Z-PLM1,LC000,0,0,2,2,0.0,0.0,100.0
BD6ag4-A-A-ACO1,LC014,8,5,4,17,47.05882352941177,29.41176470588235,23.529411764705884
BD6ag5-A-A-ACO1,LC014,8,5,4,17,47.05882352941177,29.41176470588235,23.529411764705884
BD6agt-A-A-MLA1,LC000,0,0,2,2,0.0,0.0,100.0
BD6agt-D-D-MLA1,LC000,0,0,2,2,0.0,0.0,100.0
BD6ahl-A-A-CIN1,LC000,0,0,2,2,0.0,0.0,100.0
BD6ahl-A-A-CIN2,LC000,0,3,0,3,0.0,100.0,0.0
BD6ahy-B-B-PAM1,LC000,0,0,1,1,0.0,0.0,100.0
BD6ahy-D-D-PAM1,LC000,0,0,1,1,0.0,0.0,100.0
BD6ajn-A-A-ACO1,LC014,4,4,7,15,26.666666666666668,26.666666666666668,46.666666666666664
BD6ak3-A-A-P2E1,LC006,9,1,1,11,81.81818181818181,9.090909090909092,9.090909090909092
BD6alp-A-A-SIN1,LC002,0,3,0,3,0.0,100.0,0.0
BD6alq-A-A-SIN1,LC002,0,3,0,3,0.0,100.0,0.0
BD6alr-A-A-SIN1,LC002,0,3,0,3,0.0,100.0,0.0
BD6alw-A-A-BMJ1,LC001,1,3,2,6,16.666666666666668,50.0,33.333333333333336
BD6alw-A-A-BNV1,LC001,1,3,2,6,16.666666666666668,50.0,33.333333333333336
BD6alz-A-A-BKM1,LC001,1,0,9,10,10.0,0.0,90.0
BD6ao7-A-A-ACO1,LC014,6,6,4,16,37.5,37.5,25.0
BD6aq1-A-A-PLM1,LC041,2,0,5,7,28.571428571428573,0.0,71.42857142857143
BD6aq1-B-B-PLM1,LC041,2,1,4,7,28.571428571428573,14.285714285714286,57.142857142857146
BD6aq3-A-A-PLM1,LC000,3,0,2,5,60.0,0.0,40.0
BD6aq3-B-B-PLM1,LC002,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD6aq3-C-C-PLM1,LC002,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD6aq3-D-D-PLM1,LC002,3,0,2,5,60.0,0.0,40.0
BD6aq3-E-E-PLM1,LC002,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD6aq3-F-F-PLM1,LC002,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD6aq4-A-A-CQM1,LC004,4,3,5,12,33.333333333333336,25.0,41.666666666666664
BD6aq4-C-C-PYR1,LC004,3,0,1,4,75.0,0.0,25.0
BD6aqf-A-A-OLA1,LC010,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6aqf-A-A-OLA4,LC010,5,0,0,5,100.0,0.0,0.0
BD6aqf-A-A-OLA5,LC010,2,0,0,2,100.0,0.0,0.0
BD6aqf-A-A-OLA6,LC010,3,0,0,3,100.0,0.0,0.0
BD6aqp-C-C-ACO1,LC002,3,1,10,14,21.428571428571427,7.142857142857143,71.42857142857143
BD6arb-A-A-PYR1,LC004,3,0,1,4,75.0,0.0,25.0
BD6arb-B-B-PYR1,LC004,3,0,1,4,75.0,0.0,25.0
BD6arb-C-C-PYR1,LC004,3,0,1,4,75.0,0.0,25.0
BD6are-C-C-ACO1,LC000,2,1,9,12,16.666666666666668,8.333333333333334,75.0
BD6as5-A-A-AAE1,LC004,3,0,1,4,75.0,0.0,25.0
BD6as5-B-B-AAE1,LC004,3,0,1,4,75.0,0.0,25.0
BD6as5-C-C-AAE1,LC004,3,0,1,4,75.0,0.0,25.0
BD6aug-A-A-KNA1,LC037,3,0,3,6,50.0,0.0,50.0
BD6avi-A-A-KNA1,LC037,3,1,2,6,50.0,16.666666666666668,33.333333333333336
BD6avi-B-B-KNA2,LC037,3,1,2,6,50.0,16.666666666666668,33.333333333333336
BD6avk-B-B-HDO1,LC002,0,2,5,7,0.0,28.571428571428573,71.42857142857143
BD6axe-A-A-ACO1,LC001,3,5,4,12,25.0,41.666666666666664,33.333333333333336
BD6axe-B-B-ACO1,LC001,13,1,1,15,86.66666666666667,6.666666666666667,6.666666666666667
BD6b1l-A-A-MYA1,LC014,3,7,12,22,13.636363636363637,31.818181818181817,54.54545454545455
BD6b24-A-A-DMU1,LC000,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6b24-D-D-DMU1,LC005,0,2,0,2,0.0,100.0,0.0
BD6b2a-A-A-DMU1,LC000,2,0,2,4,50.0,0.0,50.0
BD6b2a-B-B-DMU1,LC000,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6b2a-C-C-DMU1,LC005,0,2,0,2,0.0,100.0,0.0
BD6b2b-A-A-DMU1,LC000,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6b2b-A-A-DMU2,LC000,4,0,2,6,66.66666666666667,0.0,33.333333333333336
BD6b2b-B-B-DMU1,LC000,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6b2d-A-A-DMU1,LC000,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6b2d-C-C-DMU1,LC005,0,2,0,2,0.0,100.0,0.0
BD6b72-A-A-BOG1,LC000,4,0,0,4,100.0,0.0,0.0
BD6b72-C-C-BOG1,LC000,3,0,1,4,75.0,0.0,25.0
BD6b72-F-F-BOG1,LC000,5,0,1,6,83.33333333333333,0.0,16.666666666666668
BD6b73-A-A-OLA1,LC006,1,0,2,3,33.333333333333336,0.0,66.66666666666667
BD6b80-A-A-MYR1,LC000,8,0,3,11,72.72727272727273,0.0,27.272727272727273
BD6b80-B-B-MYR1,LC000,8,0,3,11,72.72727272727273,0.0,27.272727272727273
BD6b81-A-A-OCA1,LC000,6,0,3,9,66.66666666666667,0.0,33.333333333333336
BD6b81-B-B-OCA1,LC000,7,0,3,10,70.0,0.0,30.0
BD6b83-B-B-6NA1,LC000,4,0,3,7,57.142857142857146,0.0,42.857142857142854
BD6b9i-A-A-D0G1,LC001,1,7,4,12,8.333333333333334,58.333333333333336,33.333333333333336
BD6ba4-A-A-ACO1,LC000,7,4,8,19,36.8421052631579,21.05263157894737,42.10526315789474
BD6baj-B-B-D122,LC021,1,0,0,1,100.0,0.0,0.0
BD6baj-B-B-D123,LC021,2,0,0,2,100.0,0.0,0.0
BD6baj-B-B-D124,LC021,1,0,0,1,100.0,0.0,0.0
BD6baj-B-B-D125,LC021,1,0,1,2,50.0,0.0,50.0
BD6baj-C-C-D122,LC021,1,0,0,1,100.0,0.0,0.0
BD6baj-C-C-D124,LC021,1,0,0,1,100.0,0.0,0.0
BD6baj-C-C-D125,LC021,1,0,0,1,100.0,0.0,0.0
BD6bc4-A-A-ACO1,LC000,2,2,8,12,16.666666666666668,16.666666666666668,66.66666666666667
BD6bd4-A-A-OLA1,LC006,2,0,0,2,100.0,0.0,0.0
BD6bd4-A-A-OLA2,LC006,3,0,0,3,100.0,0.0,0.0
BD6bd4-A-A-OLA3,LC006,2,0,1,3,66.66666666666667,0.0,33.333333333333336
BD6bd4-A-A-OLA5,LC006,2,0,0,2,100.0,0.0,0.0
BD6bd9-A-A-PYR1,LC001,0,0,2,2,0.0,0.0,100.0
BD6bd9-A-A-PYR2,LC001,0,0,4,4,0.0,0.0,100.0
BD6bd9-B-B-PYR1,LC001,0,0,2,2,0.0,0.0,100.0
BD6bd9-B-B-PYR2,LC001,0,0,3,3,0.0,0.0,100.0
BD6bgn-A-A-6Y51,LC000,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD6bgn-C-C-6Y51,LC000,0,1,2,3,0.0,33.333333333333336,66.66666666666667
BD6bjb-A-A-1VU1,LC000,1,2,16,19,5.2631578947368425,10.526315789473685,84.21052631578948
BD6bjt-A-A-ACY1,LC002,0,3,0,3,0.0,100.0,0.0
BD6bjt-B-B-ACY1,LC015,0,2,0,2,0.0,100.0,0.0
BD6bl3-A-A-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-A-A-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-A-A-BOG2,LC026,0,0,2,2,0.0,0.0,100.0
BD6bl3-A-A-BOG2,LC026,0,0,2,2,0.0,0.0,100.0
BD6bl3-B-B-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-B-B-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-C-C-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-C-C-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-C-C-BOG2,LC026,0,0,3,3,0.0,0.0,100.0
BD6bl3-C-C-BOG2,LC026,0,0,3,3,0.0,0.0,100.0
BD6bl3-D-D-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl3-D-D-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl4-A-A-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl4-A-A-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl4-A-A-BOG2,LC026,0,0,3,3,0.0,0.0,100.0
BD6bl4-A-A-BOG2,LC026,0,0,3,3,0.0,0.0,100.0
BD6bl4-C-C-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
BD6bl4-C-C-BOG1,LC026,2,0,0,2,100.0,0.0,0.0
